,Number,Name,Review,Stars,Sug/Com
0,92,shashi kant,"
Bhayi mat lo bekar hai camera, or MIUI


Yaar eska camer ek dam bakbas hai, sach bata raha hun mai, es se pahle mai redmi note 8 pro use krta tha, or mere ghar me redmi note 9 pro v hai un dono se jayada ghatiya eska camera hai, or ye aab tak ka sab se kamjor phone hai, mai, or to or eska MIUI v bakbas hai, or sab se ghatiya kaam esne kiya hai ki callrecoard ka notifacation bhej deta aalage k paas, sab se burbak bala kaam, garaib aatmi hun le liya hun aab pachata raha hun,
",1.0 out of 5 stars,0
1,307,Ranjeet patil,"
Honest review


Abb dekho bhai..Main v tumhare jaise hi sirf dekh k chod deta tha.. Pr iss bar soch liya ki kuch hmare hathon se v bhla ho jaye isliye review daal ra hnn..Maine 3saal se 3/32 gb ka mobile use Kiya Tha..Ab yeh 6/128 gb ka mobile hath main aajaye toh v grib khush ho jayega hi..Prr ha 4g k jmane m  iss price main best h...Battery life continusly 1 day tk chl skti h.. Pr raat ko ek barr toh charge krr leni pdegi fir...Baki sb best h 👌💯
",4.0 out of 5 stars,1
2,478,Arvinder Singh Dhaliwal,"
Save Contacts show nhi ho rhe shi se unka no. hi show ho rhe hai, Notification open nhi hote, or


Bhot hi yr bdi problem hai itne mehnge phn m ki speaker pr call kro to bhot baari samne wale ko awaaaz hi nhinaa rhi hoti or earphones lgate ho ek dum saaf awaaz sunai dene lgti hai, isiliye hi maine phn ek baar to replace bhinkrwa lia fir nhi same issue usme bhi aa rha hai,Design acha hai bsmgr andr se phn itna bdia nhi haiConsCall k time beech beech m fati fati aawaaz aane lgti haiDusri side bhi lgta hai awaaz gunj rhi ho meri jaisemere jo contacts save hai google account m isme unke first name ki jghe unka no. Show kr rha hai fir last name,recent dail m bhi WhatsApp m bhi truecaller m bhi, sab krke dekh lia issue fix nhi ho rha,Or isme kabhi kabhi Notification aata hai waha se msg ko open kro to wo bhi nhi khulta, itna hi nhi,mp3 file ko open krne m 2 3 min lg rha hai pta nhi kyu abhi to ye bs basic use kr rha hu m,  120Hz ka pta hi nhi chlta 120 Hz hai bhi same hi lgti hai,Always on display sirf 10 second k liye hi on ka option de rha hai kya hi always on hai fir nah hi dete wo bhi6 gb m se 3 Gb RAM hamesha hi full rheti hai clear krne k baad bhiProsCamera mujhe thk lgaBattry back bhi shi haiChrgin speed bhi ok haiJaisa bhi hai mann nhi kr rha isse waps krne ka bt darr bhi lg rha hai ye 2 3 saale chlega bhi abhi hi itni problem hai isme
",2.0 out of 5 stars,0
3,552,virendra tiwari,"
Mobile Sensor not working


Bahut ghatiya mobile hai, lagbhag 2 months ho gye buy kiye, apne aap application open ho jati hai, torch jal jati hai, number Dial jo jata, eska sensor work nhi kr rha hai.....Don't buy 10 serious.... Please refund my amount,,,,I am facing this issue from first day,,,,but service center walo ne bola ye new technology hai abhi chalo dhire dhire update ho jayega....Fir sahi chalega.....But very poor mobile..... Please return my amount......Aawaj uthao...Nhi to company ese hi sabke saath karegi....
",1.0 out of 5 stars,0
4,648,Raj Dabhi,"
Avarage good , camera battery not good


Mobile avarage good, camera not 64 mp like, battery backup Not good, finger print sencer verry good, phone very smooth.Packaging not good. Only phone original box and khakhi box. Not any package. Box bhi khula jesa tha jisame phone ka box puraa hil raha tha. Support kuch nathi. Sab side se bhi andar ka phone box dikh raha tha.Very very thirdclass packaging.
",2.0 out of 5 stars,0
5,661,NARESH KUMAR PARIHAR,"
Something is not good..... Google dialer is not working properly , phone recording is not available


बहुत ही खराब अनुभव हुआ है REDMI NOT 10 PRO के साथ... मोबाइल से फोन करके कान के पास ले जाते हैं तो स्क्रीन बंद होनी चाहिए नहीं होती है सेंसर काम नहीं करता, हेड फोन जैक काम नहीं करता.. WhatsApp facebook use करते वक्त फोन स्क्रीन ब्लर करती है... मोबाइल use करते वक्त स्क्रीन अपने आप ब्लेंक हो जाती है...और भी problem है। मोबाइल खरीदे 15 दिन में ही ये सब हो रहा है तीन बार सर्विस सेंटर वीजीट कर लिया है कोई समाधान नहीं किया है अब फोन सबमिट करने को बोला है कहते हैं रिपेयर करके देंगे क्यों भाई रिपेयर क्यों फोन खराब है तो रिप्लेसमेंट देना चाहिए। नए फोन को खराब है तो रिप्लेसमेंट देना चाहिए।
",1.0 out of 5 stars,0
6,680,Mohan singh yadav,"
कभी भी मत लेना भाई इस फ़ोन को


इससे बकवास फ़ोन मैंने अपनी लाइफ में नही देखा, पिक्चर क्वालिटी, बैटरी लाइफ, कैमरा सब कुछ अच्छा है लेकिन ये फ़ोन इतना स्लो चलता है और इतना हेंग होता है कि आप इससे इतना परेशान हो जाओगे कि सर पकड़ कर रोओगे और कहोगे कि बहुत बड़ी गलती हो गयी। इससे तो मेरा पहले वाला poco f1 अच्छा था जिसने 3 साल में मुझे कभी प्रॉब्लम फील नही होने दी।
",1.0 out of 5 stars,0
7,751,IRFAN JAWED,"
Heating issue


मोबाइल पाँच मिनट चलने के बाद बहुत ही गर्म हो जाता है।
",1.0 out of 5 stars,0
8,820,Ahmed ZZZZ,"
Looking is very nice😚😚😚


All over mobile sahi h lekin camera 📷 itna acha bhi nhi h or miui 12 me bahut sara bugs 👾 dekhneko milraha jise xiaomi ko jaldi fix karni cahye baki sab sahi h look kafi mast 😎😎😎
",4.0 out of 5 stars,1
9,850,ASHUTOSH MISHRA,"
Very bad paise barbad gye


Phone bhut bekar h heat krta h bhut network issue bhut jyda h camera jitna bola h utna diya ni h youTube channel wale glt dikhate h sabSabse badi problem h ki isme sennser ni diya h call ke time pe phone ki ligh on off hoti rhti h battry charge me bhi 2 ghnte lgte h km se km kbhi mat lena m fas gya leke
",1.0 out of 5 stars,0
10,876,Ejaz Ahmed,"
Worst 👎 Buy mat krna.


#RedmiNote10Pro buy mat krna. Worst phone hai ye. Sirf iska camera average hai baki sab ghatiya.Sabse badi problem Network issues horha is mobile main.Finger Print Sensor to maximum time kaam nahi kr rha.Heating problem.Charge hone main 1hrs 30 mins laga derha. Aur charge bht jaldi khtm hojrha.Screen touch kabhi kabhi kam nahi kr rha.38days se mobile use krrha starting 2weeks no problem but ab to problem hi problemWasted my 16998 /- 😡
",1.0 out of 5 stars,0
11,898,aman,"
Screen blinking






                    The media could not be loaded.
                



 जब पहली बार मैने NOTE 10 PRO लिया लिया तो इसका DISPLAY बार बार BLINK कर रहा था।फिर मैने फोन EXCHANGE करके SAME MODEL दूसरा फोन लिया लेकिन इसमें भी मैने SAME PROBLEM FACE किया।फोन कोUPDATE करने के बाद भी ठीक नहीं हुआ । अतः मैने इसे RETURN करने जा रहा हूं।इसका VIDEO भी मैंने साझा किया है।
",1.0 out of 5 stars,0
12,938,Shri Ram Sharma,"
Best phone under 15000..






                    The media could not be loaded.
                



 Best phone under 15000....Best display, best camera, best stereo sound with Dolby Atmos support..Best glass build quality...Battery capacity is great 5000mah..Aap 2022 me v ise 15000 tak mile to le sakte hai...Aapko kabhi v shikayat nhi hogi..Ue abhi v apne price pe best hai..
",5.0 out of 5 stars,1
13,972,RAMESHWAR MISHRA,"
Tuch problem, image & Video open hone me time lagta hai.


Tuch problem, image open hone me time lagta hai or video open hota hai to black hojata hai fir start hota hai, bakwas phone hai.Tuch problem, image open hone me time lagta hai or video open hota hai to black hojata hai fir start hota hai, bakwas phone hai.Tuch problem, image open hone me time lagta hai or video open hota hai to black hojata hai fir start hota hai, bakwas phone hai.
",1.0 out of 5 stars,0
14,1012,Anand yadav,"
सेल्फी कैमरा छोड़ के सब बहुत अच्छा है पर सेल्फी कैमरा बहुत घटिया है


मैं 7 महीने से इस फ़ोन को इस्तेमाल कर रहा हूं सेल्फी कैमेरा बहुत घटिया है लेकिन बैक कैमरा अच्छा हैं परफॉर्मेस बहुत बढ़िया हैं बैटरी लाइफ अच्छी हैं एक सब्दो में कहे तो सेल्फी कैमरा छोड़ के सब बहुत अच्छा है पर सेल्फी कैमरा घटिया हैं।  धन्यवाद,,
",4.0 out of 5 stars,1
