,Number,Name,Review,Stars,Sug/Com
0,24,Priyanshu,"
Best For BGMI Boysss....


Mere chote bhai ko abb gaming ke bad mobile refrigerator me nahi rakhna padta hai :-)Aur Ab wo BGMI me conqueror push kar raha hai..🙄Dar Hai ki bas Fail na kare exam me 😑Thanks to IQOO 🙏
",5.0 out of 5 stars,1
1,31,Sype yt,"
Overall acha device h.






                    The media could not be loaded.
                



 Bro phle to super smooth chl rha tha.pr ab bgmi m kaabhi kabhi halka lag ya (frame drop ) ho ra pr usi time sahi ho jara.baki phone bahit smooth h,bgmi recording m v smooth hi chalta pr recording on krte time halka lag sa feel v hone lga h ab.or important baat ki bgmi m room ya tdm m aim hi connect nhi hota isse 100× acha khelta tha m old device m .
",4.0 out of 5 stars,1
2,51,Abhishek,"
Battery Backup, Charging Problem, Heating 😡😡


Purchase Date 11 Dec 2021Todays date 18 AprilBATTERY BACKUP : Battery pehle full charge karte the to morning me charge karke heavy usage pe bhi raat tak 10 to 20 % Charge bachta tha ab phone 4-5 hours bhi nahi chal rha hai.CHARGING PROBLEM : Agr charge 20 % ho to 40 to 45 mins me mobile full ho jata tha ab mobile 50 % charge hone ke baad bhi charge pe lagao to 30 to 40 mins le rha hai full dimag kharabHEATING PROBLEM : Bhai heating next level ki heating aaj tak mere life me koi bhi phone itna nahi heat hua jitna ye ho rha hai 40 to 42° paar kar ja rha hai jab normal 32 to 35 ° tak hona chahiye wo bhi sirf videos dekhne se BGMI ki to baat hi chod do ye 3 problem bhai bohot badi problem hai seriously.Ek to charge jaldi utar rha hai aur charge ho bhi nai rha hai fast heating se to 1 dum pareshan bhai galti se bhi phone mat lena isse aacha 3k aur laga ke Iphone XR lelo par ye galiti se bhi mat lena koi bhi brand lelo par ye mat lo warna pachtaoge aur ye Amazon pe mera pehla review hai jo de rha hu frustrat hoke me kabhi review nai deta chahe product accha ho ya bura par isne to irritate hi kar diya hai pls Mat lo 🙏🙏
",2.0 out of 5 stars,0
3,110,Aslam,"
Hang problem


Waste of money.12 gb ram hone ke bavjood bhi ye hang ho jata hai . Aisa Kai baar ho chuka hai. camera quality bhi night mod pe kam  hai.Call aane pr bell pahle bajti h lekin display pr show 5-10second baad show karta hai. Jab Day time koi movie  dekhte hai to display light bahut kam hoti hai jiski wajah se night scene to dikhai hi nahi dete. Plz Do something Amazon. I m not happy with this device.
",1.0 out of 5 stars,0
4,153,omprakashsuthar,"
Camera quality not good


Camera quality not good. And prise jyada he camera quality kuch bhi nhi he third class he..10 thousand ke mobile ka bhi camera acha he 22 thaosand iq005 ka pay krke fs gya me.... Unhappy
",1.0 out of 5 stars,0
5,182,vj jangra,"
Gatiya






                    The media could not be loaded.
                



 Battery --awesomeCamera- 50/50Pubg -heating issueJitni umeed thi utna bhi wow nahi hai phoneKai baar touch kaam nahi kiGame k time kaafi garam huaa phone
",2.0 out of 5 stars,0
6,231,Sonu Kumar,"
Mere mobile ke pubg ka lag fix kar digiye tab mai kuch line likhunga


Iska processor sahi hai par fir bhi Mujhe iska processor achchha nahi laga kyoki mai jab bhi pubg khela hu mobile lag aur internet fasne lagta hai. Aur ye mai mobile pubg khelne ke liye sirf liya hu , jab pubg hi fas raha hai to ye mobile mere kis kam hai.  Mai IQ company se  kahna jata hu ki please mere mobile ka pubg lag fix kar de nahi to ye mobile vapas kar lePlease Please please please please
",5.0 out of 5 stars,1
7,246,rajeev pateriya,"
पैसे बर्बाद


अपने पैसे बर्बाद नही करो इस मोबाइल पर मोबाइल का साउंड के अलावा कोई भी चीज अच्छी नहीं है में भी पछता रहा हु ले करसबसे ज्यादा तो इसका कैमरा बेकार है
",3.0 out of 5 stars,1
8,253,Sushila Rajput,"
Poor - No option of video call screen video swapping & voice call not recording


Mujhe full screen video call chahiye but Esme wo nhi hota or na hi full screen connect picture dikhai deti h jab bhi koi call aati h
",1.0 out of 5 stars,0
9,256,Vinod bibvekar,"
फोन लेने के 1 महीने बाद फोन हँग हॊ रहा है और चार्जिंग खराब हॊ गया और कस्टमर care


फोन लेने के 1 महीने बाद फोन हँग हॊ रहा है और चार्जिंग चार्जेर खराब हॊ गया और कस्टमर care को कॉल किया फोन नही लग रहा हैं. प्लीज चेक खरिदनेके पहिले review देख ले
",1.0 out of 5 stars,0
