,Number,Name,Review,Stars,Sug/Com
0,149,manoj s.,"
बहुत ही सुंदर संचार यंत्र है


बहुत ही सुंदर संचार यंत्र है इस्तेमाल करने पर लगता है बहुत सुंदर अनुभव होता है फ़ोटो इतनी सुंदर आती हैं गधे की भी फ़ोटो खीचों वो मॉडल लगता है उत्तम अति उत्तम
",5.0 out of 5 stars,1
1,266,Gaurav,"
Over all good product


फिंगरप्रिंट सेंसर बढ़िया काम करता है, बैटरी 20- 24 घंटे चल जाती है , कैमरे में एक कमी है जूम करने में फोटोज़ फटने लगती है , आप उन्हें बहुत ज्यादा जूम नही कर सकते और इसकी स्क्रीन में वीडियो ब्लरि दिखते है ।पूरी समीक्षा की जाए तो ठीक है पर बहुत बढ़िया नही
",5.0 out of 5 stars,1
2,338,Ashish soni,"
1 saal me hi display touch kaam krna band ho gaya


1 saal me hi display touch kaam krna band ho gaya na gira or na hi display crak hua ..20-08-2020 me liya or 10-09-2021 se problam ane lagi bakbas set hai1 साल में ही डिस्प्ले टच काम करना बंद हो गया ना गिरा या ना ही डिस्प्ले क्रैक हुआ ..20-08-2020 में लिया या 10-09-2021 से समस्या आने लगी बकबस सेट है
",1.0 out of 5 stars,0
3,448,Shivam prajapati,"
Phone is good at 11000 price


प्राइस के हिसाब से बहुत अच्छा है पर थोड़ी सी कमी है बैटरी लाइफ थोड़ी कम है और कैमरा सेंसर में थोड़ी इंप्रूवमेंट होने की जरूरत है मुझे यह फोन अमेजॉन great Indian festival sale mein 11000 rupaye ki kimat mein Mila camera is ok battery life below than expectation everything is ok but processors need to be improvement. और डिलीवरी बहुत अच्छी थी डिलीवरी डिलीवरी ब्वॉय अच्छा था.
",4.0 out of 5 stars,1
4,484,Mohit Rao,"
VERY BAD PHONE DON'T BUY IT !


Bhot khrab phone hai pubg delete karne k bad bhi lag kr rha hai photo bhi ache nhi ati hang ho jata hai .Game ke bich me ya normally use krte hue freeze ho jata hai .Bhot kharab phone hai is phone ko lene mtlb paise barbad krna.
",1.0 out of 5 stars,0
5,522,Raj,"
कुछ दिन मोबाइल चला लू तभी तो रेटिंग दे सकता हूँ कैसे चलता है ये फोन


मैंने ज्यादातर देखा है एक साल के अंदर मोबाइल हैंग होने लगते है मेरा खुद का  है अनुभव है  मैंने रेडमी, mi, सैमसंग, रियलमी, mircomax, माइक्रोसॉफ्ट, आदि के मोबाइल ऑपरेट किये है
",2.0 out of 5 stars,0
6,534,Sourabh,"
#Battery #camera quality


Agar koi ye phone bhar free me bhi de na to mat lena.....Camera quality ekdm bekar.......bolne ka 48MP hai bs.....Or fast charging tauba tauba......sara mood hi khrab kar diya.......4 min. M 1 % charge hota hai.....
",1.0 out of 5 stars,0
7,553,Vishal Singh,"
phone 2mhine m hi hng krne lga h ise koi bhi mt khridio service ctr lya hun fir 15 din me wahi hl h


Jo bhi is phone ko kharidna chahta h mai use salah deta hun ki wo is phone ko na kharide mera naya phone 2 mahine me hi hang krne laga ise formet karaya ar software karaya uske bawajud ye 1 mahine me hi fir se hang krne laga
",1.0 out of 5 stars,0
8,605,Sapna marmat,"
Phone ki quality Puri tarah kaise kharab hai aur amazon ki service bhi kharab hai


फोन पूरी तरीके से खराब है ना तो उसका कैमरा काम करता है ना उसका माइक काम करता है बार-बार वह फोन हैंग हो रहा है उसके कॉल करते तो कॉल रिसीव नहीं होते हैं 21 घंटे में भी स्टार्ट हो रहा हैPhone is damage camera damage लो क्वालिटी कैमरा माइक डैमेज फोन हैंग होता है
",1.0 out of 5 stars,0
9,672,Ajay sharma,"
Charging recading


सर इसमें चार्जिंग की प्रॉब्लम आ रही है चारजर भी ठीक है बाकी सब कुछ ठीक है पर फिर भी चार्ज नहीं हो रहा उसके बारे में बताएंगे वैसे मेरे से कोई ना कोई गिला ना कोई वwater गया फिर भी पता नहीं क्यों चार्जिंग नहीं हो रही है
",3.0 out of 5 stars,1
10,734,Avanish Kumar From Raebareli,"
Best Mobile


paisa wasool mobile.. is price me is se acha mobile nhi milega
",5.0 out of 5 stars,1
11,790,Sidharth shankar singh,"
Bekar phone


Is phone se bekar phone koi nhi hai mere phone m sbse pahle hotspot problem aya uske bad batery uske bad proximity sensor uske bsnl and vodafone k  network problem aya itna tang hoa hu ki puchho mat
",2.0 out of 5 stars,0
12,823,Arun Madhukar,"
औसतन


औसतन फोन है , कोई विशेष बात मुझे नजर नही आई जिसका उल्लेख किया सके।
",3.0 out of 5 stars,1
13,836,Ashok Sharma,"
एकदम परफेक्ट


अच्छा उत्पाद है अभी तक काफी अच्छा चल रहा है
",5.0 out of 5 stars,1
14,865,Deepak Kumar rajpoot,"
Phone becomes off suddenly and does not open till a long time


Jab wifi se connect karta hu to Suddenly off ho jata  hai aur khud hi open bhi ho jata  haiAb ek aur  problem karne laga ki phone on hi nhi hota na koi response kafi lambs time bad phir se chalne lagta.
",2.0 out of 5 stars,0
15,880,Rishi dubey,"
Thik hai


Thik hai
",5.0 out of 5 stars,1
16,895,Sohan C Purohit,"
Ok


Mobile me bag bahut hai
",4.0 out of 5 stars,1
17,912,KAMAL SHARMA,"
Camera dust problem


Back camera main dust chali gai hain jitne iss model ke handset लिए thy
",3.0 out of 5 stars,1
18,994,Amazon Customer,"
Good smartphone.


बैक कैमरा क्वालिटी थोड़ी कमजोर है। सेल्फी कैमरा शानदार है। बैटरी लाइफ बहुत अच्छा है। फिंगर प्रिंट लाजवाब है। कुल मिलाकर इस कीमत पर ये फ़ोन शानदार है। mi 9 power से तुलनात्मक रूप से ये फ़ोन अच्छा है।
",4.0 out of 5 stars,1
19,1058,Shubham sharma,"
Aisa Lagta Hai jese use kya hua phone diya ho


Aisa Lagta Hai jese use kya hua phone diya hoAbused wordsServices bed
",1.0 out of 5 stars,0
20,1092,imran,"
Very very bad products


5 mahine me hi phon automatically kharab hogaya ander se belt tutgaya aur puri display bahar aa gayi aur Amazon wale aarop laga rahe he ki aapke baccho se damage hua he
",1.0 out of 5 stars,0
21,1126,Vijay Thakur,"
GOOD


बहुत अच्छा है मैंने अपने ही घर में गिफ्ट किया, दस हजार में ठीक है बहुत बढ़िया
",5.0 out of 5 stars,1
22,1221,Ravi khanna,"
Exlent


Bhot hi bhadiya
",5.0 out of 5 stars,1
23,1257,Jugal Kishor Gaur,"
शानदार फ़ोन


सब बढ़िया है
",5.0 out of 5 stars,1
24,1277,Rahul,"
Value for money


Thik thak phone hai un logo ke liye jinko bus youtube WhatsApp use krna hai
",3.0 out of 5 stars,1
25,1399,shivam,"
Best phone


Best phone and good look main ise 6 month se use kar rha hu kafi acha battery backup de rha aur camera quality bhi kafi achi hai value of money
",5.0 out of 5 stars,1
26,1536,Lakhan singh hada,"
Waste of money


Redmi note 9 mobile lekr mene life k sabse ghatiya mobile ka bhi experience le liya lene k 15 din baad hi hang problem start
",1.0 out of 5 stars,0
27,1586,Amit suman,"
इस से अच्छा नोट 8 है


इस से अच्छा नोट 8 का लुक था इसका बैक एकदम फालतू है पीछे से देखने मे फोन एकदम फालतू दिखता
",3.0 out of 5 stars,1
28,1652,TANISHA CHOUDHARY,"
Nice 👍 but camera 📷 quality humko achha Nahi lag utna


Nice 👍  but camera 📷 quality achha Nahi lag humko
",4.0 out of 5 stars,1
29,1670,PRASHURAM BHARTI,"
Good


Supar
",5.0 out of 5 stars,1
30,1686,AJAY KUMAR GUPTA,"
Mobile Low , not good camera , display and Front Camera


बैकार मोबाइल है, ना कैमरा बैकार है, बेट्रीक भी बैकार है,
",1.0 out of 5 stars,0
31,1785,SANJEEV KUMAR MISHRA,"
अच्छा


ठीक है हम जैसे की लिए
",4.0 out of 5 stars,1
32,1923,raj kumar,"
Mobail is strong good prodect


Hi is mobail is satrong good
",5.0 out of 5 stars,1
33,2122,Mahendra Namdev Gaikar,"
Very bad


Mera mobail garm bhi hota he or kabhi kahi band bhi ho ja ta hai or 4 te 5 ghante bad chalu karo to on hota hai it is very bad produkt
",1.0 out of 5 stars,0
34,2268,Ashok kumar sidar,"
Very nice phone


Mujhe yah phone bahut achha laga ishme battery backup, camera quality fingerprint sensar bahut hai kam dam bum phone hai
",4.0 out of 5 stars,1
35,2327,Jk,"
Not good


Hang bahut hota hai, heavy weight phone hai,
",3.0 out of 5 stars,1
36,2455,Phullsinng Jadhav,"
आवाज की समस्या है ।


बहुत अच्छा भी नही है और बहुत खराब भी नही है । साधारण है ।
",3.0 out of 5 stars,1
37,2552,Amazon Customer,"
Nice products


Mobail bahut aacha he
",5.0 out of 5 stars,1
38,2647,Rahul sehrawat,"
good


wese fone acha hai bus ek issue hai isme ki calle loudspeaker karne par humari awaj next insan par nahi jati hai
",4.0 out of 5 stars,1
39,2793,MANISH DHAKAR,"
Bahut bakbash mobile h


Mobile bahut haing hota h 10-20 minite me reper hota h
",3.0 out of 5 stars,1
40,2795,Pratik Shankar Phadatare,"
Very poor


Camera quality ekdm bakvas hai..koi mat kharidoo..48 mp dikha kr quality kharab deta hai
",1.0 out of 5 stars,0
41,2798,Jai ram meena,"
Betri only 6-7 hours betri not sarvis


Betri only 6-7 hours betri not sarvis
",1.0 out of 5 stars,0
42,2857,hiteshkumar,"
mat lena


faltu fone h10 din baad camera kharab ho gya h
",1.0 out of 5 stars,0
43,2865,YCK YASHU,"
Badhiya hai is bajat me


Batry thik hai or fingerprint bhi kintu camera thoda kamjor hai
",3.0 out of 5 stars,1
44,2965,Jitendra Kumar,"
Iska baetri baekap chal nahi raha hae


Is prodact ki baetri laiph sahi nahi hae isme jitni mh ki baetri digai hae utni chal nahi rahi hae
",1.0 out of 5 stars,0
45,3095,Rajesh sablok,"
9750 rupaye mein isase best phone nahin mil Sakta


48 megapixel camera ki quality good hai plus screen ka size achcha hai battery ac
",5.0 out of 5 stars,1
