,Number,Name,Review,Stars,Sug/Com
0,134,ABUL BASAR SHAIKH,"
I bought it at 18249/- but this is worst 😫 phone in this price. Plz don't buy it.


I rated to this phone: -Fingerprint sensor - 5/5Front Camera quality- 3.5/5Back Camera quality - 3.5/5Screen smoothness - 4.5/5Battery backup - 3.5/5Charging speed - 1.5/5Sound quality- 2/5Value for money- 2.5/51. Front Camera main agar normal photo khicho ge toh photo k over expose Kar de te hey...jiski bajase original photo nehi le pate hey.👎👎👎👎2. Jab main charger connect kartu hu (jab Mera phone mey 5% charge hota hey) to ek notification Ata hey ki charge 1hrs 40 min lekin 100% charge hone ke liye a 2hrs 30min se vi Jada time late hey..👎👎👎👎👎👎👎👎👎👎👎👎👎3. Normal video call jab kartu hu toh 4 se 5 min bad automatically voice call ho jata hey a bahut Bara AK problem hey .👎👎👎4. Ph ke under settings may vi apko prblm mile ga jeise data(net) Kitna speed mey chal rahe hey o dekhne k liye koi settings nehi milega. 👎👎👎👎👎5. Jitna features dekha rahe hey utna features toh nehi milega .👎👎👎👎👎6. SABSE JADA ISSUE HEY IS PHONE KI ..ISKI SOUND QUALITY MAIN.. jab ap koi video or koi song sun rahe ho toh apko iski sound main problem dekhai dega...example deta hu..ap kisi or ph main like redmi,poco,realme..ph main low level sound main koi song or video jitna jore sun pawyuge ..is M52 main low level sound main apko kuch vi sunai nehi dega.. 👎👎👎👎Volume increase Karo gi toh Thora sunai deta hey...👎👎👎👎👎👎7. Volume high Karo gi toh fir vi problem dekhai deta hey iski sound main..High volume main kuch suno gi toh aisa feelings lagta hey ki ..kisine tuta huya box Baja raha hey....sound quality bekar hey 👎👎👎👎8. Ap kisi ko normal call krte ho..r loudspeaker dete ho r volume high nehi Karo ge toh ap ko 2nd person ki sound sunai nehi deta hey..toh a AK Bara issue hey..👎👎👎👎👎👎👎👎👎👎9. Connectivity problem hey..wifi connection main problem hey ..Jada time wifi automatically off ho jata hey..connect krne ke bad vi..👎👎👎👎👎👎10. Ap apni data (wifi nehi) ko use karke YouTube main 4k,8k,or 12k video dekho ge toh dekhai deta hey jab ap 780p main dekho gi..lekin wifi main dekhai nehi deta hey..jab apki wifi ki speed mb main hota hey..👎👎👎👎👎Agar ap video quality ko increase Karo gi toh video nehi chale ga iss ph main..lekin kisi or ph main dekho gi toh high quality main vi o video chale ge..👎👎👎👎👎11. Dual  speakers nehi hey...iss price main toh koi or ph main dual speakers mil ta hey..fast charger vi milta hey..or bahut sare features bhi milta hey...12. 3.5mm ka headphone jak nehi hey.13. Battery backup is not good..100 se lekr 98 hone k liye 1hrs se bhi Jada time leta hey..a achi bat hey..👍👍👍👍👍👍👍👍But use bad Jada charge jata hey Thora time main normal use krne se bhi...a AK issue hey..👎👎👎👎👎👎👎 ..main photo add Kiya hey dekh lijiye..Mera suggestion hey..plz don't buy this worst phone..ap apni paisa mat barbad kijiye is M52 ke liye....Main toh return k update kardiya..main return Kar Dunga........
",3.0 out of 5 stars,1
1,237,Dk Gautam,"
Read First then buy


Phone is good, Processor also working good, design is good, battery is working fine, but this phone should be under 23k only because camera is average. OK OK, Magnet sensor and NFC  also available in this.Phone lene ke baad regert jaise koi baat nhi hogi siwaye amount ko lekar. 23k se niche sahi hai SD778 ke sath. Bus.Nokia ki Dhajji udne se Samsung ke rate bhi Hawa me udne lage hai bus tab se.
",4.0 out of 5 stars,1
2,250,Aryan n.,"
Kinemaster nahi chalta bhai






                    The media could not be loaded.
                



 Sirf 1080p max settings hai iski aur 60fps toh kabhi export hoti hi ni.. baaki phone tumse bhi sexy hai bas iski adayen hot nahi hai.. baaki sardiyon m heater ka kaam krta hai.... Vibration boht aacha hai iski .. you can feel it better than utilising it
",3.0 out of 5 stars,1
3,268,RANDHEER KOTHIVAL,"
Good mobile in range of 20000


I am using this mobile from last 1year. Samsung ke mobile hang bahut hote hai vesi logo ki amm Rai hai but ae mobile 1 sall me kabhi bhi hang nahi hua hai. Also Kai hatho se fisal Chuka hai but iski build quality achi hai so sreen damage nahi hua. Camara bhi acha hai. Battery life kafi achi hai. Summer mai hit nahi hota hai.
",4.0 out of 5 stars,1
4,287,Rajan Pandey,"
Camera quality  is worst. M31 better than m52


Camera bekaar hai ekdam isse acha m31 ka Camera hai .Camera quality is worst.....
",2.0 out of 5 stars,0
5,350,PUNVASI KUMAR,"
Samsung Processor not good


App open karte time kabhi kabhi lag ho jata hai or phone restart ho jata hai keyboard thoda lag hota hai game like jaise bgmi game khelte khelte auto close ho jata hai samsung ke phones me jayadatar aisa hota hai kyunki mai bhi samsung lover hu but vivo me aisa koi problem nahi hota 1 year use kiya maine vivo best hai
",3.0 out of 5 stars,1
6,528,Kingston_ Vishal,"
Aakhein meech kr lelo






                    The media could not be loaded.
                


",5.0 out of 5 stars,1
7,594,Karan Singh,"
Not for gamers


This phone not for gamer . Snapdragon processor hone ke bad bhi lagg hota h .Heavy game khelne par Wifi proper nahi chalta h . Wifi range bhi kam h heavy use karne par . BGMI khelne par wifi range kam ho jata h bar bar discount hota h .
",4.0 out of 5 stars,1
8,606,Amazon Customer,"
SIM Network


जब सिमकार्ड का नेटवर्क चला जाते है तो अपने आप नही आता  हर बार फ्लाइट मोड ऑन करके ऑफ करना पड़ता है
",3.0 out of 5 stars,1
9,804,Amazon Customer,"
बहुत बढ़िया है


शानदार
",5.0 out of 5 stars,1
10,887,akash a.,"
Bekar phone h


Bekar phone no customer support paisa vest Automatically display kharab ho raha h accha ho raha h is phone me network issues bhi aate h bekar phone h ye Samsung ka
",2.0 out of 5 stars,0
11,932,Abhay singh,"
Defected bech rha stpl limited dont buy


10 din baad screen auto touch ho rhi.. amazon bol rha replacement only one week ka hai.ab seller ka koi contact nhi diya ..
",1.0 out of 5 stars,0
12,976,Amazon Customer,"
Battery thodi jaldi dren hoti hai


It is charge very slowly...jabki iske sath 25watt ka charge to hona hi chaiye tha isme 25watt ke charger ka support bhi hai
",4.0 out of 5 stars,1
13,1039,Ajit Chauhan,"
Awesome quality


Phone bohot mast hai, but charger bohot let se hota hai i think samsung walo ko 25w ka charger dena chahiye tha 😇😇
",5.0 out of 5 stars,1
14,1149,Anuj kumar,"
Super hit


Dil khish Kar  diya
",5.0 out of 5 stars,1
15,1184,rahul nigwal,"
बैटरी लाइफ बहुत कम है 3घण्टे भी नहीं चल रही😢


बैटरी लाइफ बहुत कम है
",1.0 out of 5 stars,0
16,1251,Vishal sonani,"
8din me kharab ho gya battery full gayi


gayi
",1.0 out of 5 stars,0
17,1270,Amazon Customer,"
Good phone


Network  men wifi read men Kam range ka hai
",4.0 out of 5 stars,1
18,1401,A S  mandeliya,"
Bahut achha mobile hai


Too good
",5.0 out of 5 stars,1
19,1436,रवि सैनी,"
phone accha hai but kabhi kabhi speed ka slow ho jana or loudspeaker ka km ya jyada sound aana or


good
",3.0 out of 5 stars,1
20,1759,Durga S.,"
Wrost phone


Ekdum bekar phone esse bekar aur ghatiya phone koi nahi rupyo ki barbadi hai esko lene ka matalab esse to acha phone Redmi hai
",1.0 out of 5 stars,0
21,1862,rajeev singh,"
Network and inertnet problem


Sab kuch badiya he sirf isme jio ke network bahut bekar ate net prnlm bhi rehti kahi kahi pr isme net chalta hi nai he ,wahi mere dusre phone m net badiya ata h
",4.0 out of 5 stars,1
