,Number,Name,Review,Stars,Sug/Com
0,6,Amazon Customer,"
कैसा दिखाते है उसका 10 % भी नही


मोबाइल का कैमरा बिल्कुल भी सही नही है 48 PM बताया और क्लियरिटी 5 मेगा पिक्सल का भी नही है ।मोबाइल भी पुराना सा दिखता है ।इसको नही खरीदे
",1.0 out of 5 stars,0
1,230,Abhishek goswami,"
Damage product reshived


Damage product reshived hua hai or koi help nahi ki ja rahi haiअमेजॉन से प्रोडक्ट मंगाया था यह अभी तक 20 का कोई सर्विस नहीं हुआ है कोई नहीं पिकअप भी नहीं आर्डर पेंडिंग में और जो अमाउंट थी वह भी कट गया है 20 दिन हो चुके हैं पूरे
",1.0 out of 5 stars,0
2,234,Mohan Lal Suryavanshi,"
50-50 happy


Maine ye cell 17 ko order diya aur 19 ko mujhe recive hua. 3days use karne ke baad mera review-Phone ka Camera aur battery super hai, screen size bhi pocket friendly hai, battery backups almost 2days.Mujhe isme kuch basic kamiyan lagi jo is prise range me nahi hona chahiye, jaise aap net ka speed screen me nahi dekh sakte kyunki setting me option hi nahi hai, isme net bhi slow chal raha hai. Speed show nahi hone se pata hi nahi chalta ki problem cell me hai ya sim network me. Mere likhane cell me idea 4g ka speed achha tha leki. Isme nahi hai. Overall mujhe bahut jyada khushi nahi hui is cell se, jabki maine Samsung ka naam dekh kar m12 purchase kiya. Please Samsung dhyan de.
",4.0 out of 5 stars,1
3,261,shubham singh,"
Feasted by Amazon and he's customer service


Amazon se pareshan ho chuka hu 16 January 22 se lekar ab tak (25/01/22) mere return kiye hue product ka amount refunded nhi kiya hai.  10 baar customer service ko call kiya wo sirf aur sirf date age badhaye ja rhe hai.  aur 25th jan ko bolte hai refund amount 2th feb ka return hoga.  pareshan ho chuka hu yaar inse aur phone itna faltu ke (camera quality bekar upar se over heating, sim kar dalne pe net work he nhi aa rha tha.
",1.0 out of 5 stars,0
4,377,AmanXyz,"
Mid range good quality.12 hajar ke andar acchi mobile h


This is good product battery life is awesome internal memory is good 128GB good for gaming is mid range mobile.lttle bit heavy weight. Acchi mobile hai 12 hajar ke andar game khelne k liye v best hai.battery v bahut chalti hai.but camera utna accha nahi h.baki sab thik h wajan thoda jyada hai
",4.0 out of 5 stars,1
5,396,Disha,"
Phone to achcha hai but….


Phone to achcha hai. Main Sri lanka se, par India se mangvaya. rs9499 mei to value lagta hai. Lkn camera 48 hone par b dooor ke fotos ki pictures quality to theek nh. But selfie aur normal distance ke fotos  to theek hai. Meine ise online classes ke liye kharida. So iske liye theek laga. Face ID to andhere me kaam nhi karta. Battery bhi theek hai. Abhi 5dinon se classes ke lie use kia. Aur kya kahun? Amazon me jo b details dekha use dekh kar kharida. Ummid thodi si thi ki camera ke bare me. Iske alawa overall theek hai.
",4.0 out of 5 stars,1
6,574,Anupam Mishra,"
Overlall Good Phone in This budget  range against Chinese phones 👍


The Phone is Nice, Mai 3 din se use kr rha hun ye phone aur ye phone thik thak kaam kr rha hai Maine heavy games  bhi khele isme high graphics  me wo bhi thik chale, overl all mai agar dekhun to iss range me ye phone samsung ka hote huve bhi Chinesebrand ko iss budget me takkar deta hai aur  android  11 ka experience  bhi dekhne ko mil rha hai jo ki badhiya lga mujhe.》》But ek cheez mujhe jada disappoint kiya aur wo hai eska 48mp ka camera isme eski quality  aur behtar kr skte the jo ki true 48mp ki tarah pic ki quality  nhi deta Samsung  brand hote huve bhi aisa thik nhi hai.
",4.0 out of 5 stars,1
7,603,Abhilash Sharma,"
असंतोषजनक


इस फोन में कई कमियां है जैसे इसकी नोटिफिकेशन ट्यून बंद करने पर भी नोटिफिकेशन आने पर बजती है।इसको चार्ज़िंग पर लगाने और फोन के चार्ज होने का कोई भी संकेत नहीं मिलता है।नोटिफिकेशन से सम्बंधित प्रकाश संकेत इसमे उपलब्ध नहीं है जिससे स्क्रीन लॉक होने पर नोटिफिकेशन की जानकारी नहीं हो पाती है।भार में भी ये अन्य फोनो से काफी ज्यादा है।कैमरा तो चार चार है पर पिक्चर की गुणवत्ता संतोषजनक नहीं है।वाई फाई की रेंज बहुत ही कम है एक दीवार के बाद डाउनलोड की स्पीड अत्यंत कम हो जाती।
",1.0 out of 5 stars,0
8,623,Himanshu Lata,"
Budgeted phone


Camera quality good but photo click krne me time bahut lagta.... what's app pr 1 sath 2 camera photo send nhi hoti....10 photos send krni hai(camera wali) to 1 -1 krke hi send krni hogi...battery life super se uper....jb ko mere mobile me na to memory card na hi koi Jada phone data...Phil bhi camera slow.song full volume pr 1dm se high ho Jata hai jb ki 1 point km Kate hi sunai hi nhi deta
",4.0 out of 5 stars,1
9,648,Amazon Customer,"
पैसे की बर्बादी है ये मोबाइल


घण्टा true 48 megapixel कैमरा है !!!🔔🔔🔔🔔कैमरे की क्वालिटी 2G के समय जो चाइना फोन आते थे उसके 2 mp के जैसी है ।फोन में दमदार बैटरी के अलावा कुछ भी नही है ।इस प्राइस रेंज में दूसरे मोबाइल इससे ज्यादा फीचर और अच्छी क्वालिटी में मिल जाते है ।पता नही क्यो अमेज़ॉन कस्टमर रिव्यू में ज्यादातर लोगों ने 1 स्टार दिया है फिर भी अमेज़न इसको ओवरऑल 4.5 स्टार क्यो दिखाता है !!
",2.0 out of 5 stars,0
