,Number,Name,Review,Stars,Sug/Com
0,506,Naresh Nagar,"
1 year hi chla fir to service centre wale b mna kr diya bkeas phone h mt sudarao


Itne pese jod kr phone liya tha but 1 yera hi chla musqil se network ka to had se jhyaada isue rha starting se hi , baad me charging pin gyi fir pura motherboard hi gya , service centre jakr dekha to unhone bola saare mobile khrab ho rhe h is model k , glt phone bna diya , mt sudrao fir khrab ho jayega, fir mene new phone liya, samsung ka 1st time itna gatiya experience mene kabhi nhi dekha 😡😡😡Garib aadmi na le pese barbad honge baki tumhari marzi, 🧘
",1.0 out of 5 stars,0
1,740,Prashant sharma,"
No ads, no faltu apps, super display in this price


top display in this price.  good solid scratch resistant plastic body is better then a glass body smartphone.  ufs 2.1 storage, good processor in this price. Monster 2 days battery life.  👉Han.. tumhe Redmi is se achcha processor de dega is rate me. par sath me usme aane waali faltu apps, or ads usko us speed se kaam nahi karne degi.  👉or 6 month baad to aapko pata hi h 1 adroid update aayegi or MI waale khud hi aapka phone slow kar deinge.  user data chor MIGovernment tax chor MI.  1000 coror ka fine MI, vivo par laga h.
",5.0 out of 5 stars,1
2,800,sanj20,"
उत्पाद की कीमत 16 अक्टूबर को 12999 के रूप में दिखाई गई थी, लेकिन 17Oct पर इसे 12499


उत्पाद की कीमत 16 अक्टूबर को 12999 के रूप में दिखाई गई थी, लेकिन 17Oct पर इसे 12499 में दिखाया गया जो कि सही कीमत है। इसे 12999 के रूप में दिखाया जाना चाहिए। जो ग्राहक 16 अक्टूबर को 12999 के रूप में खरीदे हैं, वे घाटे में हैं। उन्हें वापस किया जाना चाहिए
",1.0 out of 5 stars,0
3,943,ANUP KAUSHIK,"
Too many adds, apps comes back even if I installed and never download..


Samsung is tracking and spying on us; it’s a threat for your family security and financial security. (सैमसंग हम पर नज़र रख रहा है और जासूसी कर रहा है; यह आपकी पारिवारिक सुरक्षा और वित्तीय सुरक्षा के लिए खतरा है)Samsung just install apps without your permission, you can’t uninstall or delete or put these promoted apps. They have all the permissions and rights you can’t remove or reduce the rights. “Samsung Pay App” just pop-up every moment you unlock your phone.हमारी बिना जानकारी के और बिना अनुमति के कोई भी एप्प इनस्टॉल हो जाती है, बस इतना ही नहीं वो अनइंस्टाल भी नहीं होती। बैटरी; डेटा और मेमोरी खाती रहती है। सैमसंग या किसी और को ऐसी अनुमति कभी नहीं दी गई।ये हमारी सुरक्षा के लिए खतरा है। फ़ोन तो क्या कभी भी कुछ भी सैमसंग का नहीं लेना चाहिए। विश्वास न हो तो “Samsung Pay” एप्प के लिए सर्च करके देख लो और आपको यह बात पता चल जाएगी। ऐसे बहुत से ऍप है जो फ़ोन में है और हर O.S. अपडेट के साथ और भी आ जाते है। बहुत सारे ऐड, अवांछित ऐप्स और ब्लोटवेयर - just think until you drop the idea to buy a Samsung Product
",1.0 out of 5 stars,0
4,969,Mukesh kumar patel,"
product k gun - avgun jo mujhe laga mere hisab se!


camera me pro mode k fiction bahut hi limited hain!so i have to click photos in auto mode.2ndstock android nahi hone k karan ui me bahut sare changes karne pade settings sudharne k baad battery backup achchha diya!processor thik hai naye naye k hisab se...display dekhne me to badhiya hai but use karne me dikkat hota hai side se pakadne pe V screen pe hath lag jata hai bezzel bahut hi patla hai upar se curves screen protector lagane me V pareshani deta hai side se glass guard upar uth jata hai.patla wala lagao (flexible) to scratch aayega hi!baki chalane me bahut hi smooth hai!pakadne me V maza aata hai!weight V jyada nahi hai!dhyan rakhna siway handset k company ne kisi V cheej pe kharcha nahi kiya hai packing par V nahi!sab ordinary hai!bas handset aur c type charger milega box me!dekhte hain ab kitne din tak sath deta hai!abhi to 1 maheena V nahi hua hai!i hope j series ki tarah jyada hang na ho!
",4.0 out of 5 stars,1
5,1016,pawan,"
I love u samsung


Bahut time pahle maine Samsung ka smartphone liya tha aur wo inta hang karta tha ki kya batau fir maine Kasam kha li ki aj ke baad kabhi Samsung ka phone nahi lunga lekin ab is phone ko lene ke baad main itna khush hu ki bata ni sakta maine mi.realme.poco.infinix.lenovo.vivo sab use kar liye.fir maine Samsung ke phone ki reting dekho fir socha ki le lu finaly maine liya aur ab main itna khush hu ki kya batau chemra.amoled display Dolby Atmos ye mujhe itna bha Gaye ki maza hi a Gaya bahut pyara phone h ye Kasam se pata ni log kaise 1 star de dete h itne ache phone ko agar aap mera mag dekh rahe  aur kabhi apne Samsung ka phone ni liya to plz is phone ko ekbar le ke dekho maza a jayega apko
",5.0 out of 5 stars,1
6,1273,vinod kumar,"
Review jarur padna dil se likja he


Aaj poore 2 mahine ho gye phone use karte hue.......bhai iski battery 2 din aaram se chalti he koi dikkat nhi.2.5 ghante me full charge ho jaata he .....Camera samsung ka jaisa suna tha usse bhi acha nikla sample pics share ki he ..Aaj tak koi lag nhi kahi bhi atka nhi koi bhi app use karte waqt crash nhi hui...or 1 phone me hume isse jyada kya chahiye .....pubg 2 ghante me khel leta hu kabhi heat nhi hua...yahi phone mujhse 1 mahine pehle mere bhai ne liya tha china boycott  karne ke liye or use bhi koi dikkat nhi hui..bhaiyo is phone ko jise bhi lena he le lo kisi bhi afwah pe mat jao koi dikkat nhi he mujhe .....processor ko leker me bhi pehle bahut pareshan tha ki kaisa hoga but jab use kiya to pata chala ki sab number game he ...aaj me khul ke keh sakta hu ki SAMSUNG is the beastOr mujhe  review  likhne ke paise bhi nhi mile jo me kuch bhi likh do .
",5.0 out of 5 stars,1
7,1335,Atul,"
Sahi mobile hai kaam chal jayega


2 saal use karuga phir iphone le luga , tab tak kaam chal jayega, keyboard apne aap hang maar deta hai 1 week mai 1 baar apne mood p hai.. Samsung ka UI bekar hai , phone dialing ke time UX designer so gya tha, isse acha toh 10th class ka student UI bana le bhai..Baki sab feature sahi hai 2 saal chalega pakka phir mai Iphone wapas luga abhi paisa nahi hai ok bye
",5.0 out of 5 stars,1
8,1371,Rajendra kaptiyal,"
अच्छा है पर इसको सुधार की जरूरत है


भाइयो और बहनो इस फ़ोन को लिए हुए मुझे 2 महीने से जायदा हो गए मैं इस फ़ोन का एक ऑनेस्ट रिव्यु दूंगा।। इसकी जो अच्छी बात है वो ये है की इसकी डिस्प्ले, कैमरा क्वालिटी, बैटरी लाइफ सब ठीक है।। इसकी कमी या ये है की इसकी प्रोसेसर हैंग होता रहता है हालांकि आप गेम वघेरा आसानी से खेल सकते हो पर जायदा समय के लिए नही क्योंकि उसके बाद उसमे lag आने चालू हो जाते है।। बाकी इसका फेस अनलॉक थोडा स्लो है।। एक और बात इसकी ui की।। इसका ui सही है पर इसमें सैमसंग ने कई फीचर निकाल दिए है।। जैसे की इसमें internet connection speed कितनी है वो इसमें नही दिया गया हैं। इसमें inbuilt applock नही दिया गया है और मैंने एक और चीज नोटिस करी की इसका अलार्म आप केवल अगले दिन के लिए ही लगा सकते हो मतलब आप आज का अलार्म नही लगा सकते हो जोकि बहुत ही खराब हैं।। अगर आप इस फ़ोन को लेना चाहते हो तो आप ले सकते हो अगर ऊपर बताये कुछ कारणों से दिक़्क़त न हो तो।।🙏🙏
",3.0 out of 5 stars,1
9,1397,R.P.Singh,"
Not bed


Product sahi ho ya galat par ishme kaam karna aaeamdayak nahi hai or baar baar update mangta hai jab se liya teen baar update kar chuke or ishke feecher acche nahi hai isse acche ficher to kam daam me other phone me mil jate hai redmi ke feecher acche hai antivires inbild hai par wo utna safe nahi hai
",1.0 out of 5 stars,0
