,Number,Name,Review,Stars,Sug/Com
0,75,Himanshu Pandey,"
क्वालिटी की अपेक्षा कीमत थोड़ा ज्यादा है, लेकिन यह निरास नही करता


इस स्पीकर में साउंड क्वालिटी को आप एक एवरेज स्पीकर की तुलना में थोड़ा अच्छा कहा जा सकता है लेकिन अगर आप आउटडोर में इसका इस्तेमाल करना चाहते हैं तो मैं कहूंगा यह आपके लिए अच्छा नही साबित होगा , इसका वॉल्यूम आउटडोर में बहुत कम लागत है और आउटडोर में बेस को भूल जाना ही बेहतर है। इंडोर उसे के लिए यह स्पीकर एक 15 बाय 15 के कमरे में साबसे अच्छा आउटपुट देता है। बैटरी लाइफ ठीक है 4 से 6 घंटे का बैकअप मिल जाता हैअब फाइनल फ़ीडबैक की बात करि जाए तो पोर्टेबल स्पीकर आउटडोर उपयोग के लिए बनाए जाते हैं जिस कैटेगरी में यह अच्छा परफॉर्म नही करता तो मेरी ना है। इंडोर उसे के लिए यह I balll musibarrel से अच्छा परफॉर्म करता है केवल बेस के मामले में बाकी बैटरी लाइफ और ओवरआल साउंड वॉल्यूम में यह किसी काम का नही है।
",4.0 out of 5 stars,1
1,101,SANDEEP JADHAV,"
Real review here






                    The media could not be loaded.
                



 GUY'S REAL REVIEW KOI NHI DETA MAIN DUNGA APAN SACCHAI BATA TE HAI. MENE YE SPEAKER MERE BIRTH DAY KO KHUD KE LIYE LIYA THA AFTER 1 MONTH KE BAAD HE IS SPEAKER KA COLOUR NIKAL NE LAGA ITNA COSTY HONE KE BAAD BHI YE SPEAKER BLUETOOTH LENGTH ACHA NHI HAI SONG ATAKNE LAG JATA HAI AND BATTERY BACKUP BHI ACHA NHI HAI SO PLEASE LENE SE PEHLE SOCH LO YOUTUBE PE TO BHOT BATAYA GAYA ASLI SACCHAI YE HAI PUBLIC SO LENE SE PEHLE YE REVIEW DEKH LO KI YE WORTHY HAI YA NHI
",3.0 out of 5 stars,1
2,190,Sameer Saifi,"
Battery problem hori hai🤬


Maine ye speaker 4 May 2022 me kharida hai or battery me dikkat hori h pehle din hi battery 90% se uper charge hi nahi ho rahi hai. Aur dusra issue ye h ki agr battery ka level 60% ya kuch bhi hai or wo thodi si down hui maankr chali 40% ho gyi fir wo dubara 60% show krega 🤬🤬🤬 speaker jb charging pr laga raha hu tou red light band nahi ho rahi hai yrrr
",4.0 out of 5 stars,1
3,269,Dhananjay Kumar Nirala,"
Speaker is good in quality.


Product अच्छा है। इसे खरीद सकते हैं। Blootooh थोड़ा धीमा है। मगर आवाज़ इसकी मुझे बहुत अच्छी लगी। इसमें चुभन नहीं है मधुर कहना अच्छा होगा। आप इसे यदि ठीक कीमत में खरीदना चाहते हैं तो अमेजॉन सेल में खरीद सकते हैं। वैसे इस आकर में और इस कीमत में यह sony ke srs-xb 13 ke मुकाबले का है। सोंट थोड़ा haigh बेस पंचिंग है। लेकिन वोकल उससे अच्छा है।
",5.0 out of 5 stars,1
4,270,surya kant saini,"
Sound


Bese to maine dusre brand ke speeker jayda tar use nahi kiye he par agar locals se compare ki jaye to bahut jayeda thi he mujhe use karte huye 1 month ho gay mobail ke sath volume todi kam he. Par laptop ke sath ek 12 x 12 ke kamre me bhi normal home thater bala feel ata he  sounds quality thik he base mediam he batttry thik he connectivity thik he
",5.0 out of 5 stars,1
5,324,Ajayyadav ,"
Best speaker h bhai bass ho ya loudness ya ho battery backup sb kuch mas h


As per my review this is so mast speaker1. Awesome bass2. Battery backup lovely3. Strong and hard4. Agar 30-50% volume pr use krte ho toh 7-8 ghante mast chalta h5. Koi distortion nhi hai6. Banaoge yaha toh sunaai dega waha matlab 20 MTR area cover kr leta h jb Shanti ho toh
",5.0 out of 5 stars,1
6,420,Ratan Singh Rathod,"
बहुत ही शानदार...ज्यादा मत सोचिये बस खरीद लीजिये...।


वैसे में कभी किसी प्रोडक्ट का रिव्यू लिखता नही लेकिन यह बहुत ही शानदार प्रोडक्ट है।कम्पनी 7 घण्टे बोलती है लेकिन में पिछले 6 दिन से use कर रहा हूं। इसकी बैटरी 10 घण्टे से भी ज्यादा चलती है....लाजवाब ...
",5.0 out of 5 stars,1
7,435,Harinder Kumar,"
Battery capacity 2 only


Amazon company has a lot of time, so it is wasting customer's time, I have exchanged 2 times but battery capacity is 2 hours only.अमेज़न कंपनी के पास जाड टाइम ,, इसलिए कस्टमर  का टाइम ख़राब कर रही है मैने 2 बार एक्सचेंज कर लिया पर बैटरी कैपेसिटी 2 होर्स ओनली
",1.0 out of 5 stars,0
8,509,pankaj chowdhury,"
sound quality not god but price ki rate ke hisab se bahut badia


sound quality not god but price ki rate ke hisab se bahut badia. Ok 👍
",4.0 out of 5 stars,1
9,841,Parmatma and Chaudhary,"
मुझे दूसरा नहीं मिला


मोटा मोटी सब ठीक-ठाक हैपर स्पीकर का ,(एक बटन )नहीं काम कर रहा हैइसलिए मैं निराश (एमा जौन ,)वालों ने इसका हल कुछ नहीं कियाऔर हमें निराश कियामैं बहुत दुखी हूं
",1.0 out of 5 stars,0
