,Number,Name,Review,Stars,Sug/Com
0,58,Sandeep  Kumar,"
फोनवा बिल्कुल घटिया है इसे कोई ना खरीदें


मैंने एक महीना पहले ही a31 के फोन खरीदा था 20 दिन के बाद इसमें लाइन की प्रॉब्लम आ गई यह फोन बिल्कुल घटिया भाई कोई भी से ना खरीदें बिल्कुल पैसे की बर्बादी है और मैंने कस्टमर केयर पर भी इसकी शिकायत की लेकिन उन्होंने मेरे कोई सुनवाई नहीं की फोन को बदलने से इनकार कर दिया तो मेरा पैसा बिल्कुल बर्बाद हो गया
",1.0 out of 5 stars,0
1,72,Amazon Customer,"
कम बजट में बेहतरीन मोबाइल


मुझे तो अब समझ ही नहीं आ रहा है की पिक्सल क्या होता है।Picture quality is better then 16mp front camera of oppo f11.Battery capacity is also goodScreen resolution is satisfactoryOver all good purchase for me in 9k.Thanks oppo and Amazon and also SBI credit card.
",5.0 out of 5 stars,1
2,107,Vinod,"
ये मोबाइल नहीं लो


दोस्तों, 6GB RAM को नहीं देखोये मोबाइल हमेशा हैंग जैसा ही चलता है।कोई भी APP खोलो तो थोड़ा धीरे से खुलता हैBACK आओ तो भी LAG करता हैइससे बढ़िया तो 4GB RAM वाला कोई और ले लो वो भी इससे अच्छा चलेगा जैसे MOTO G30मेरे पैसे लगता है बर्बाद हो गए इसमें
",1.0 out of 5 stars,0
3,165,Milan Devi,"
Sir is phone ko teturn karna h kiu k battry jiayda kahatam hota h aur thoda hang hota h






                    The media could not be loaded.
                



 Sir is phone ko return karna he aur phone thoda hang hota h cumpulsory  return karna he
",5.0 out of 5 stars,1
4,193,Rina bisht,"
बेकार फ़ोन


बेकार है बहुत खटिया मोबाइल हैं हैंग भीं कर रहा हैं 😰😰😰😰🥀🥀 मेरे पैसे बेकार गए , फ़ोटो कि वजह से लिया था सोचा था अच्छी फ़ोटो आएंगी , बहुत बेकार कैमरा है इसका , इससे अच्छा तो पुराने फ़ोन का कैमरा अच्छा था ,
",1.0 out of 5 stars,0
5,238,Raisingh Rawat,"
बहुत खराब मोबाइल है । ऑटो बंद हो जाती है मै इस मोबाइल को लेकर बहुत पछता रहा हूं।


बहुत खराब मोबाइल है । इसको कभी गलती से खरीदना नहीं। लेने के बाद बहुत पछताओगे। मैने यह मोबाइल लेकर ही बता रहा हूं। हेंग बहुत होता है और डिस्प्ले ऑटो बंद हो जाती है मै इस मोबाइल को लेकर बहुत पछता रहा हूं।
",1.0 out of 5 stars,0
6,245,shankar,"
Best features except Camera


Batty life achi h with power saver......best features h....lekin camera bahut bekaar h.....Oppo Vivo camra ke liye jaane jaate h lekin mere ko bahut pachtaawa h camera ke hisaab se and colour bhi khaas nhi aata jo dikhta h usse different h
",4.0 out of 5 stars,1
7,262,Vinod,"
Very bad phone received me


Bahut he bekar phone delivery kiya gya h mujhe Amazon se to mujhe aise ummeed kbhi nhi the lakho logo ka trust h Amazon pr or na he koi meri sun rha h or nhi mera phone return ho rha h this is frud with me
",1.0 out of 5 stars,0
8,391,Irfan Khan,"
मोबाइल बेहतर दिखता है


Mobile battery is good but after sometime my mobile gets hot
",1.0 out of 5 stars,0
9,417,Chand Babu,"
फिंगरप्रिंट सेंसर


Smart phone mein fingerprint sensor badhiya kam kar raha hai battery ki live ausat hai face detect karne ke liye Ye Faisla sensor play baithe hai
",3.0 out of 5 stars,1
10,533,Dilshad,"
Sasta aur Tikao


Kam paise mein achha maal hai
",5.0 out of 5 stars,1
11,543,alok deshmukh,"
Ek number ka faltu phone


Faltu hai
",1.0 out of 5 stars,0
12,547,rajnikant,"
घटिया निर्माण


घटिया किस्म का फोन, स्क्रीन बाहर निकल गयी इतने कच्चे ग्लू से चिपकायी गयी थी।
",1.0 out of 5 stars,0
13,564,Pradeep,"
Fraud cheater


Bahot hee ghatiyaa phone hai puraane phone ko repair karke baich raha h Amazon one month bhi nehi chala
",1.0 out of 5 stars,0
14,674,Saurav,"
Phone me maja nahi h jo hona chahiye the


Battery kam chalti 2 month me bol gye phn
",3.0 out of 5 stars,1
15,715,Vipin Kumar,"
Oppo A31 Now Mobile Hang Karta hai


Oppo A31 Now Mobile Hang Karta haiNevikesa Bhi Ruk-Ruk Ke chalta Hai
",1.0 out of 5 stars,0
16,727,hari krishn soni,"
बेकार


स्क्रीन क्वालिटी सही नही है
",5.0 out of 5 stars,1
17,739,Rajab Ali,"
Very baad


Hanging problem hai phone main
",3.0 out of 5 stars,1
18,772,MAYANK RAGHAV,"
Jaisi kimat vaise paise vasul






                    The media could not be loaded.
                



 Paisa vasool
",5.0 out of 5 stars,1
19,784,Shruti pant,"
Totally money waste from the day one se phone hang ho rha hai


Totally money waste na camera proper work karta na video call hota h pehle din se hi phone hang ho raha hai
",1.0 out of 5 stars,0
20,821,bhavana,"
Payment refund Nahin hua


Payment refund Nahin hua
",1.0 out of 5 stars,0
21,825,Gk.Mathur,"
Phone is very heating and hang problem bhi bhot he

",1.0 out of 5 stars,0
22,844,MOHAMMAD IRSHAD ALAM,"
Fantastic yah phone bahut hi achcha chal raha hai


Finger☝ so good and 🔋battery life also good
",5.0 out of 5 stars,1
23,856,Prince Tiwari,"
good product


ओप्पो  का फोन अच्छा है लेकिन ओप्पो कंपनी के द्वारा कोई बिल नहीं दिया गया है
",5.0 out of 5 stars,1
24,946,Sandeep Kumar,"
कम बजट में बहुत अच्छा फोन है बहुत अच्छा कैमरा है बहुत अच्छी बैटरी है


मुझे यह प्रोडक्ट बहुत अच्छा लगामैं इसको दोबारा खरीदना है कि यह कमेंट करता हूं
",5.0 out of 5 stars,1
25,1002,R,"
बेहतरीन कम कीमत में


में
",5.0 out of 5 stars,1
26,1007,Ayaz Ahmad Ansari,"
Value of money


इस रेंज में यह एक बेहतरीन मोबाइल है।
",3.0 out of 5 stars,1
27,1012,Umar Shaikh,"
All Time good oppo


Paisa wasool hai product hai jiske liya hoonWo khush hogaya always good OPPO Mobile 😀😀😀
",4.0 out of 5 stars,1
28,1044,Rajkumar singh,"
Very bad phone koi mt kareedna 1.5 month me hi phone ki battery fool gayi


Very bad phone 1.5 month me hi phone ki battery fool gayi 👎👎👎👎👎👎
",1.0 out of 5 stars,0
29,1073,Rambali kumar,"
Hello sair dusar mobile lena he vapas kar ke






                    The media could not be loaded.
                



 Dusar mobile lena he
",5.0 out of 5 stars,1
30,1105,Rashmi Hingda,"
Bakwas features


Kuch naya nahi hai
",2.0 out of 5 stars,0
31,1148,Narendra Vashishta,"
mast phone h or kuch khne ki jarurat hai hi nhi .....  ....


mast phone h har trike se.............,best phone.....
",5.0 out of 5 stars,1
32,1193,Mohammad salmaan,"
Product is not good, but I want to change divice






                    The media could not be loaded.
                



 हैंग होने की दिक़्क़त बहुत है।
",1.0 out of 5 stars,0
33,1204,Munna Kumar,"
Mobile hung kar raha hai


mobile hang kar raha hai
",1.0 out of 5 stars,0
34,1216,SUSHIL YADAV,"
Pura mobil damage hi


Pura mobile kharab hai mera esko wapas la lo
",1.0 out of 5 stars,0
35,1218,Amazon Customer,"
बेस्ट मटेरियल बेस्ट क्वालिटी बेस्ट कंपनी


बहुत ही अच्छा कोई कमी नहीं
",5.0 out of 5 stars,1
36,1273,Amazon Customer,"
Hiting problem


Thodi der use karne pr hi mobile gram ho jata hai
",1.0 out of 5 stars,0
37,1329,Ramesh prajapati,"
Wrost


Bekkarrr
",2.0 out of 5 stars,0
38,1359,Mohd nadir,"
सही है फुनपसनद है






                    The media could not be loaded.
                



 पसंद
",1.0 out of 5 stars,0
39,1378,Pankaj,"
Ghtiya handset auti swith off prob


Ghtiya handset oppo ka nam khrab kar raha he . Auto swith off prob
",5.0 out of 5 stars,1
40,1387,KOMAL Patle,"
Good


Camera qwality kharab hai
",1.0 out of 5 stars,0
41,1389,Durgesh solanki,"
Sabsay buri bat 1 month mai hang marnay laga


Puri tarah sai hang ho raha hai or batry bhi shi sai kam nahi kar rahi hai
",4.0 out of 5 stars,1
42,1390,JITENDRA,"
बैटरी स्पीरियन बहुत ही खराब है


बैटरी बैकअप ठीक नहीं है 6 से 7 घंटे ही चलती है स्क्रीन और टच नॉर्मल है ठीक है
",1.0 out of 5 stars,0
43,1448,Najaf ali,"
Bakwas phone h hang ziyada hota h .kabhi mat Lena.


Bakwas phone h kabhi mat Lena hang hota rehta h .
",1.0 out of 5 stars,0
44,1515,RAHUL GUPTA,"
Phone bahut aacha h muje bahut pasand h I love phone m isse chodti nhi hu


Phone muje bahut pasand h
",5.0 out of 5 stars,1
